NWCG_REPORTING_UNIT_NAME,FIRE_NAME,FIRE_YEAR,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
Gateway National Recreation Area,GK0806WETLANDRD3,2008,Miscellaneous,A,40.55,-74.1239,NY
Gateway National Recreation Area,GK0807SM3,2008,Miscellaneous,A,40.55,-74.1239,NY
Gateway National Recreation Area,GK0910SEWAGEPLANT,2008,Miscellaneous,A,40.55,-74.1239,NY
Gateway National Recreation Area,GK09011BUFFALOST,2008,Miscellaneous,B,40.55,-74.1239,NY
Gateway National Recreation Area,GK0809BALLFIELD,2008,Miscellaneous,B,40.55,-74.1239,NY
Gateway National Recreation Area,SW0F0801,2008,Miscellaneous,A,40.5756,-74.1069,NY
Gateway National Recreation Area,GK0803MAINROAD,2008,Miscellaneous,B,40.55,-74.1239,NY
Gateway National Recreation Area,BUFFALO STREET,2008,Miscellaneous,C,40.5517,-74.1267,NY
Gateway National Recreation Area,NORTHSPUR,2009,Miscellaneous,A,40.6264,-73.8278,NY
Gateway National Recreation Area,SPRING5,2009,Miscellaneous,A,40.6533,-73.8533,NY
Long Island National Wildlife Refuge Complex,OLDBARTORD,1992,Arson,B,40.76666667,-72.9,NY
Long Island National Wildlife Refuge Complex,SQUASSUX,1992,Arson,B,40.78333333,-72.9,NY
Long Island National Wildlife Refuge Complex,SMITHPATH1,1992,Arson,B,40.76666667,-72.88333333,NY
Long Island National Wildlife Refuge Complex,SMITHPATH2,1992,Arson,A,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,SMITHPATH3,1992,Arson,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,OLDBARTO2,1992,Arson,B,40.78333333,-72.9,NY
Long Island National Wildlife Refuge Complex,FISHACCES1,1992,Arson,A,40.8,-72.88333333,NY
Long Island National Wildlife Refuge Complex,LEAFPILE1,1992,Arson,A,40.76666667,-72.86666667,NY
Long Island National Wildlife Refuge Complex,INTERSECT1,1992,Campfire,A,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,INTERSECT2,1992,Campfire,A,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,OLDBARTO3,1992,Arson,B,40.78333333,-72.9,NY
Long Island National Wildlife Refuge Complex,TARGRKBCH2,1992,Campfire,A,40.91666667,-73.46666667,NY
Long Island National Wildlife Refuge Complex,OLDSTUMP#2,1992,Arson,A,40.78333333,-72.9,NY
Long Island National Wildlife Refuge Complex,TARGRKBCH3,1992,Campfire,A,40.91666667,-72.43333333,NY
Long Island National Wildlife Refuge Complex,TARGRKBCH4,1992,Campfire,A,40.91666667,-72.43333333,NY
Long Island National Wildlife Refuge Complex,TARGBKBCH1,1993,Campfire,A,40.91666667,-72.43333333,NY
Long Island National Wildlife Refuge Complex,INTERSECTF,1993,Campfire,A,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHEIM943,1993,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHM94-1,1994,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHM94-2,1994,Campfire,A,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHM94-3,1994,Arson,A,40.78333333,-72.88333333,NY
Montezuma National Wildlife Refuge,WILDLIFEDR,1994,Equipment Use,B,43.0,-76.75,NY
Iroquois National Wildlife Refuge,OPENHOUSE,1995,Equipment Use,B,43.11666667,-78.41666667,NY
Long Island National Wildlife Refuge Complex,WRTHM95-2,1995,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHM 95-3,1995,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHM 95-4,1995,Miscellaneous,A,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,SEATK95-1,1995,Miscellaneous,A,40.71666667,-73.2,NY
Long Island National Wildlife Refuge Complex,WRTHM95-5,1995,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WRTHM95-8,1995,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WERTH95-12,1995,Smoking,A,40.76166667,-72.87333333,NY
Long Island National Wildlife Refuge Complex,MORT95-11,1995,Campfire,A,41.0,-72.37083333,NY
Long Island National Wildlife Refuge Complex,SEAT95-13,1995,Smoking,A,40.71666667,-73.2,NY
Long Island National Wildlife Refuge Complex,WRTHM96-01,1996,Miscellaneous,B,40.78333333,-72.88333333,NY
Long Island National Wildlife Refuge Complex,WERTHEIM02,1997,Smoking,B,40.79194444,-72.89027778,NY
Long Island National Wildlife Refuge Complex,WERTHEIM03,1997,Smoking,B,40.79194444,-72.89055556,NY
Long Island National Wildlife Refuge Complex,WERTHEIM04,1998,Smoking,A,40.78638889,-72.91166667,NY
Iroquois National Wildlife Refuge,IROQUOIS 4,1999,Equipment Use,B,43.0,-78.33333333,NY
Long Island National Wildlife Refuge Complex,WERTH#8,1999,Miscellaneous,C,40.78055556,-72.89861111,NY
Long Island National Wildlife Refuge Complex,WERTH #04,1999,Miscellaneous,A,40.78055556,-72.89861111,NY
Long Island National Wildlife Refuge Complex,WERTH #05,1999,Miscellaneous,B,40.78055556,-72.89861111,NY
Long Island National Wildlife Refuge Complex,WERTH01,2000,Miscellaneous,A,40.78055556,-72.89861111,NY
Long Island National Wildlife Refuge Complex,WERTHEIM14,2000,Miscellaneous,A,40.78055556,-72.89944444,NY
Long Island National Wildlife Refuge Complex,WERTHEIM01,2001,Miscellaneous,A,40.78055556,-72.89861111,NY
Long Island National Wildlife Refuge Complex,WERTHEIM02,2001,Miscellaneous,A,40.78055556,-72.89861111,NY
Long Island National Wildlife Refuge Complex,WERTHEIM05,2001,Miscellaneous,B,41.01027778,-72.37027778,NY
Long Island National Wildlife Refuge Complex,WERTHEIM10,2001,Miscellaneous,A,40.78083333,-72.89833333,NY
Long Island National Wildlife Refuge Complex,WERTHEIM18,2001,Miscellaneous,A,40.78083333,-72.89833333,NY
Long Island National Wildlife Refuge Complex,YAPHANK,2002,Miscellaneous,B,40.79166667,-72.9,NY
Long Island National Wildlife Refuge Complex,LIR-0802,2002,Miscellaneous,A,40.79305556,-72.90138889,NY
Long Island National Wildlife Refuge Complex,LIR 1002,2002,Miscellaneous,B,40.79277778,-72.90138889,NY
Long Island National Wildlife Refuge Complex,NYLIR WF 06 WERTHEIM1,2006,Miscellaneous,B,40.77472222,-72.89638889,NY
Long Island National Wildlife Refuge Complex,NY LIR WF 08 SAYVILLE 0801,2007,Campfire,B,40.74277778,-73.10166667,NY
Long Island National Wildlife Refuge Complex,NY LIR WF 08 SAYVILLE  0802,2007,Campfire,B,40.74194444,-73.52138889,NY
Long Island National Wildlife Refuge Complex,NY LIR WF 08 SAYVILLE 0803,2008,Campfire,B,40.74166667,-73.10222222,NY
Long Island National Wildlife Refuge Complex,NY LIR WF 08 SAYVILLE 0804,2008,Campfire,B,40.7375,-73.11638889,NY
Long Island National Wildlife Refuge Complex,NYLIR WF 09 SAYVILLE 0805,2008,Campfire,B,40.74166667,-73.1025,NY
Green Mountain National Forest,GORGE TRAILHEAD,2002,Campfire,A,42.45805556,-76.80833333,NY
Gateway National Recreation Area,INSURANCE,1992,Arson,A,40.65,-73.85,NY
Gateway National Recreation Area,SN0WHITE,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,DIVINITY,1992,Miscellaneous,C,40.65,-73.85,NY
Gateway National Recreation Area,ON A ROLL,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,KEY,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,CLUTCH,1992,Miscellaneous,C,40.5833,-73.9167,NY
Gateway National Recreation Area,BURKE,1992,Miscellaneous,C,40.65,-73.85,NY
Gateway National Recreation Area,CRACKER,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,GERTI,1992,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,OVERDUE,1992,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,TRACY,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,JOKE,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,BIGJOKE,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,DIRTYJOKE,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,BADJOKE,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,NOJOKE,1992,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,BELATED,1992,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPAWNOEVIL,1992,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,THAT,1993,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,BEACH,1993,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,PLUMB,1993,Miscellaneous,A,40.582034,-73.91198,NY
Gateway National Recreation Area,BOSTON,1993,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SLATE,1993,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,TAFT,1993,Fireworks,A,40.65,-73.85,NY
Gateway National Recreation Area,HAMILTON 3,1993,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,GERRITSON,1993,Miscellaneous,B,40.586562,-73.909262,NY
Gateway National Recreation Area,LITTLE EGG,1993,Miscellaneous,B,40.593627000000005,-73.836225,NY
Gateway National Recreation Area,HARDLY,1993,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING1,1993,Miscellaneous,A,40.6501,-73.8496,NY
Gateway National Recreation Area,SPRING 2,1993,Smoking,A,40.65,-73.85,NY
Gateway National Recreation Area,CANARSI,1993,Miscellaneous,A,40.628644,-73.883924,NY
Gateway National Recreation Area,PLUMB2,1993,Miscellaneous,A,40.582034,-73.91198,NY
Gateway National Recreation Area,PLUMB3,1993,Children,B,40.582034,-73.91198,NY
Gateway National Recreation Area,HAMILTON4,1993,Children,A,40.65,-73.85,NY
Gateway National Recreation Area,HAMILTON5,1993,Children,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING3,1993,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,DEADHORSE1,1995,Miscellaneous,B,40.579864,-73.894048,NY
Gateway National Recreation Area,BARREN1,1995,Miscellaneous,C,40.579864,-73.894048,NY
Gateway National Recreation Area,SC1,1995,Miscellaneous,B,40.6472,-73.8431,NY
Gateway National Recreation Area,BARREN2,1995,Miscellaneous,B,40.579864,-73.894048,NY
Gateway National Recreation Area,HAMILTON1,1995,Miscellaneous,B,40.6497,-73.8289,NY
Gateway National Recreation Area,GERRITSEN1,1995,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,REFUGE,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC2,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC2,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC3,1995,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,GERRITSEN2,1995,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,PLUMB1,1995,Miscellaneous,A,40.5833,-73.9161,NY
Gateway National Recreation Area,FCP1,1995,Miscellaneous,A,40.6483,-73.8322,NY
Gateway National Recreation Area,CANARSI,1995,Miscellaneous,A,40.6314,-73.8833,NY
Gateway National Recreation Area,GERRITSEN,1995,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,CANARSI2,1995,Miscellaneous,B,40.6314,-73.8833,NY
Gateway National Recreation Area,SC12,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC6,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC7,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,FCP2,1995,Miscellaneous,A,40.6483,-73.8322,NY
Gateway National Recreation Area,FCP3,1995,Miscellaneous,B,40.6483,-73.8322,NY
Gateway National Recreation Area,SC8,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC10,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,MAINLOT,1995,Miscellaneous,B,40.5711,-73.8711,NY
Gateway National Recreation Area,FCP4,1995,Miscellaneous,A,40.6483,-73.8322,NY
Gateway National Recreation Area,SC9,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SC11,1995,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,PIER,1995,Miscellaneous,A,40.6314,-73.8833,NY
Gateway National Recreation Area,PLUMB2,1995,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,GERRITSEN4,1995,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,GERRITSEN5,1995,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,DEADHORSE2,1995,Miscellaneous,C,40.579864,-73.894048,NY
Gateway National Recreation Area,SC1,1996,Miscellaneous,A,40.6472,-73.8431,NY
Gateway National Recreation Area,GI1,1996,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,GI2,1996,Miscellaneous,C,40.5833,-73.9167,NY
Gateway National Recreation Area,BUCKFOOT,1996,Miscellaneous,A,40.6256,-73.8922,NY
Gateway National Recreation Area,SPCREEK001,1997,Miscellaneous,B,40.6483,-73.8381,NY
Gateway National Recreation Area,SPCREEK002,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPCREEK003,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPCREEK004,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,CANARSI1,1997,Miscellaneous,A,40.621537,-73.87270699999999,NY
Gateway National Recreation Area,SPCREEK005,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,FLOYD,1997,Miscellaneous,A,40.629775,-73.885372,NY
Gateway National Recreation Area,PIERROCK1,1997,Miscellaneous,A,40.6303,-73.8842,NY
Gateway National Recreation Area,CANARSI2,1997,Miscellaneous,A,40.62065,-73.874229,NY
Gateway National Recreation Area,CANARSI3,1997,Miscellaneous,B,40.620306,-73.872619,NY
Gateway National Recreation Area,PLUMBEACH2,1997,Miscellaneous,B,40.5833,-73.9167,NY
Gateway National Recreation Area,SPCREEK006,1997,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPCREEK007,1997,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPCREEK008,1997,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,CANARSIE4,1997,Fireworks,A,40.6319,-73.8828,NY
Gateway National Recreation Area,PLUMBEACH5,1997,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,SPCREEK009,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,PLUMBEACH3,1997,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,PLUMBEACH4,1997,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,SPCREEK010,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,BIGEGG1,1997,Miscellaneous,A,40.5975,-73.8231,NY
Gateway National Recreation Area,SPCREEK011,1997,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPCREEK012,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPCREEK013,1997,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,PLUMBEACH6,1997,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,PLUMBEACH7,1997,Miscellaneous,A,40.5833,-73.9167,NY
Gateway National Recreation Area,SPCREEK015,1997,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,CREEK1,1998,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,PLUMB1,1998,Miscellaneous,B,40.5833,-73.9139,NY
Gateway National Recreation Area,CREEK2,1998,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,CREEK3,1998,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,CREEK4,1998,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,CREEK8,1998,Miscellaneous,A,40.6472,-73.8417,NY
Gateway National Recreation Area,LANDFILL1,1998,Miscellaneous,B,40.6444,-73.8667,NY
Gateway National Recreation Area,SUBWAY,1998,Railroad,B,40.6031,-73.8142,NY
Gateway National Recreation Area,CREEK010,1998,Children,A,40.6481,-73.8408,NY
Gateway National Recreation Area,CREEK011,1998,Children,A,40.6481,-73.8414,NY
Gateway National Recreation Area,RUFFLE,1998,Miscellaneous,B,40.6014,-73.8561,NY
Gateway National Recreation Area,CREEK013,1998,Miscellaneous,B,40.6444,-73.8481,NY
Gateway National Recreation Area,CREEK016,1998,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,CREEK014,1998,Miscellaneous,A,40.65,-73.8483,NY
Gateway National Recreation Area,HAMBEACH,1998,Miscellaneous,B,40.6494,-73.8283,NY
Gateway National Recreation Area,CREEK018,1998,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,CREEK017,1998,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,CREEK19,1998,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,HOMELESS1,1998,Campfire,B,40.6461,-73.8381,NY
Gateway National Recreation Area,CREEK020,1998,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,CREEK021,1998,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,FCP1,1998,Miscellaneous,A,40.649204,-73.833034,NY
Gateway National Recreation Area,HOMELESS2,1998,Miscellaneous,A,40.6475,-73.8381,NY
Gateway National Recreation Area,LATEFALL,1998,Miscellaneous,C,40.65,-73.85,NY
Gateway National Recreation Area,CREEK022,1998,Miscellaneous,A,40.6483,-73.8328,NY
Gateway National Recreation Area,SPRING01,1999,Miscellaneous,B,40.6475,-73.8494,NY
Gateway National Recreation Area,SPRING02,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING03,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING04,1999,Equipment Use,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING05,1999,Smoking,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING06,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING07,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING08,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING09,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING10,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING11,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING12,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING13,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING14,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING15,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING16,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING17,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING18,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,CANARSIE01,1999,Miscellaneous,A,40.623348,-73.894255,NY
Gateway National Recreation Area,CANARSIE02,1999,Smoking,B,40.6269,-73.8903,NY
Gateway National Recreation Area,SPRING19,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING20,1999,Miscellaneous,A,40.6464,-73.8378,NY
Gateway National Recreation Area,SPRING21,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING22,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING23,1999,Miscellaneous,B,40.6464,-73.8397,NY
Gateway National Recreation Area,SPRING24,1999,Miscellaneous,A,40.6469,-73.8378,NY
Gateway National Recreation Area,SPRING26,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING27,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING25,1999,Miscellaneous,A,40.6472,-73.8389,NY
Gateway National Recreation Area,SPRING29,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING28,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING30,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING51,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SPRING32,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING33,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING34,1999,Miscellaneous,B,40.65,-73.85,NY
Gateway National Recreation Area,SPRING35,1999,Miscellaneous,A,40.65,-73.85,NY
Gateway National Recreation Area,SCREEK,2000,Equipment Use,A,40.645,-73.8492,NY
Gateway National Recreation Area,SCREEK2,2000,Children,B,40.6458,-73.8389,NY
